Vote,Sector,Subprogram,Financial Year,"Approved Budget (UGX, Millions)",Released Budget (UGX),Actual Expenditure (UGX),Performance (%),Deviation (UGX),Execution Status,Source File
010,Agriculture,"01 Headquarters-NAGRC&DB
02 Dairy cattle
03 Beef cattle
04 Poultry
05 Small ruminants &non ruminants
06 Pasture and feeds
08 National Animal Data Bank
09 Fish breeding and production
10 Assisted Reproductive Technologies (ARTs)",Unknown,2.8,,,,,,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
010,Agriculture,0151 Agricultural Research,Unknown,89.9,,,,,,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
010,Agriculture,Programme 0151 Agricultural Research,Unknown,89.9,,,,,,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
010,Agriculture,"Class: Outputs Provided
015101 Generation of agricultural technologies
015102 Research extension interface promoted and
strengthened
015103 Internal Audit
015104 Agricultural research capacity strengthened
015105 Generation of technologies for priority commodities",Unknown,72.22,,,,,,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
010,Agriculture,"Class: Outputs Provided
015101 Generation of agricultural technologies
015102 Research extension interface promoted and
strengthened
015103 Internal Audit
015104 Agricultural research capacity strengthened
015105 Generation of technologies for priority commodities",Unknown,72.22,,,,,,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
010,Agriculture,Programme 0151 Agricultural Research,Unknown,89.9,,,,,,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
010,Agriculture,"01 Headquarters
07 National Crops Resources Research Institute",Unknown,34.06,,,,,,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
010,Agriculture,"Programme: 0151 Agricultural Research 45.54 45.54 45.54 100.0% 100.0% 100.0%
Development Projects.
1139 ATAAS (Grant) EU, WB and DANIDA Funded 45.54 45.54 45.54 100.0% 100.0% 100.0%",Unknown,45.54,,,,,,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
010,Agriculture,0154 Agriculture Advisory Services,Unknown,279.7,,,,,,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
010,Agriculture,0154 Agriculture Advisory Services,Unknown,279.7,,,,,,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
010,Agriculture,Programme 0154 Agriculture Advisory Services,Unknown,279.7,,,,,,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
010,Agriculture,Programme 0154 Agriculture Advisory Services,Unknown,279.7,,,,,,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
010,Agriculture,"Class: Outputs Provided
015406 Programme management and coordination
015414 Provision of priority and strategic Agricultural
Inputs to farmers
015415 Managing distribution of agricultural inputs
015418 Support to upper end Agricultural Value Chains and
Agribusiness Development
015422 Planning, Monitoring and Evaluation",Unknown,278.47,,,,,,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
010,Agriculture,"Class: Outputs Provided
211102 Contract Staff Salaries (Incl. Casuals, Temporary)
211103 Allowances
212101 Social Security Contributions
212201 Social Security Contributions
213002 Incapacity, death benefits and funeral expenses
213004 Gratuity Expenses
221001 Advertising and Public Relations
221002 Workshops and Seminars
221003 Staff Training
221004 Recruitment Expenses
221006 Commissions and related charges
221007 Books, Periodicals & Newspapers
221008 Computer supplies and Information Technology (IT)
221009 Welfare and Entertainment
221010 Special Meals and Drinks
221011 Printing, Stationery, Photocopying and Binding
221016 IFMS Recurrent costs
221017 Subscriptions
222001 Telecommunications
222002 Postage and Courier
222003 Information and communications technology (ICT)
223003 Rent – (Produced Assets) to private entities
223004 Guard and Security services
223005 Electricity
223006 Water
223901 Rent – (Produced Assets) to other govt. units
224006 Agricultural Supplies
225001 Consultancy Services- Short term
225002 Consultancy Services- Long-term
226001 Insurances
227001 Travel inland
227002 Travel abroad
227004 Fuel, Lubricants and Oils
228002 Maintenance - Vehicles
228003 Maintenance – Machinery, Equipment & Furniture",Unknown,278.47,,,,,,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
010,Agriculture,Programme 0154 Agriculture Advisory Services,Unknown,279.7,,,,,,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
010,Agriculture,Programme 0154 Agriculture Advisory Services,Unknown,279.7,,,,,,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
010,Agriculture,"Class: Outputs Provided
015201 Provision of cotton planting seeds
015202 Seed multiplication
015203 Farmer mobilisation and sensitisation for increasing
cotton production and quality
015204 Cotton targeted extension services
015205 Provision of pesticides and spray pumps
015206 Mechanisation of land opening",Unknown,3.11,,,,,,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
010,Agriculture,"Class: Outputs Provided
015201 Provision of cotton planting seeds
015202 Seed multiplication
015203 Farmer mobilisation and sensitisation for increasing
cotton production and quality
015204 Cotton targeted extension services
015205 Provision of pesticides and spray pumps
015206 Mechanisation of land opening",Unknown,3.11,,,,,,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
010,Agriculture,"Class: Outputs Provided
211102 Contract Staff Salaries (Incl. Casuals, Temporary)
211103 Allowances
212201 Social Security Contributions
213001 Medical expenses (To employees)
213002 Incapacity, death benefits and funeral expenses
221001 Advertising and Public Relations
221002 Workshops and Seminars
221003 Staff Training
221007 Books, Periodicals & Newspapers
221008 Computer supplies and Information Technology (IT)
221009 Welfare and Entertainment
221011 Printing, Stationery, Photocopying and Binding
221014 Bank Charges and other Bank related costs
221017 Subscriptions
222001 Telecommunications
222002 Postage and Courier
222003 Information and communications technology (ICT)
223001 Property Expenses
223002 Rates
223004 Guard and Security services
223005 Electricity
223006 Water
223007 Other Utilities- (fuel, gas, firewood, charcoal)
224004 Cleaning and Sanitation
224005 Uniforms, Beddings and Protective Gear
224006 Agricultural Supplies
225001 Consultancy Services- Short term
226001 Insurances
227001 Travel inland
227002 Travel abroad
227003 Carriage, Haulage, Freight and transport hire
227004 Fuel, Lubricants and Oils
228001 Maintenance - Civil",Unknown,3.11,,,,,,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
010,Agriculture,1219 Cotton Production Improvement,Unknown,4.41,,,,,,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
010,Agriculture,"Class: Outputs Provided
015301 Production, Research & Coordination
015302 Quality Assurance
015303 Value Addition and Generic Promotion
015305 Information Dissemination for Marketing and
Production
015306 Coffee Development in Northern Uganda
015307 Establishment Costs",Unknown,76.9,,,,,,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
010,Agriculture,"0301 Energy Planning,Management & Infrastructure
Dev't
0302 Large Hydro power infrastructure
0303 Petroleum Exploration, Development, Production,
Value Addition and Distribution and Petrolleum Products
0305 Mineral Exploration, Development & Value
Addition
0349 Policy, Planning and Support Services",Unknown,431.48,,,,,,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
010,Agriculture,"Programme 0303 Petroleum Exploration, Development,
Production, Value Addition and Distribution and
Petrolleum Products",Unknown,94.28,,,,,,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
014,Health,"Class: Outputs Provided
030501 Policy Formulation Regulation
030502 Institutional capacity for the mineral sector
030503 Mineral Exploration, development, production and
value-addition promoted
030504 Health safety and Social Awareness for Miners
030505 Licencing and inspection",Unknown,11.87,,,,,,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
010,Agriculture,"Class: Outputs Provided
030501 Policy Formulation Regulation
030502 Institutional capacity for the mineral sector
030503 Mineral Exploration, development, production and
value-addition promoted
030504 Health safety and Social Awareness for Miners
030505 Licencing and inspection",Unknown,11.87,,,,,,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
010,Agriculture,"Programme 0303 Petroleum Exploration, Development,
Production, Value Addition and Distribution and
Petrolleum Products",Unknown,94.28,,,,,,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
010,Agriculture,"04 Directorate of Petroleum
12 Petroleum Exploration, Development and Production
(Upstream) Department
13 Midstream Petroleum Department
14 Petroleum Supply (Downstream) Department",Unknown,3.27,,,,,,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
010,Agriculture,"1184 Construction of Oil Refinery
1258 Downstream Petroleum Infrastructure
1352 Midstream Petroleum Infrastructure Development
Project
1355 Strengthening the Development and Production Phases
of Oil and Gas Sector
1410 Skills for Oil and Gas Africa (SOGA)",Unknown,12.81,,,,,,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
010,Agriculture,"Programme: 0303 Petroleum Exploration, Development, 4.20 4.20 0.00 100.0% 0.0% 0.0%
Production, Value Addition and Distribution and
Petrolleum Products
Development Projects.
1410 Skills for Oil and Gas Africa (SOGA) 4.20 4.20 0.00 100.0% 0.0% 0.0%",Unknown,4.2,,,,,,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
013,Education,"Class: Outputs Funded
060351 Management of National Parks and Game Reserves
(UWA)
060352 Wildlife Conservation and Education Services
(UWEC)
060353 Support to Uganda Wildlife Training Institute
060354 Tourism and Hotel Training(HTTI)",Unknown,73.73,,,,,,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
013,Education,"0701 Pre-Primary and Primary Education
0702 Secondary Education
0704 Higher Education
0705 Skills Development
0706 Quality and Standards
0707 Physical Education and Sports
0710 Special Needs Education
0711 Guidance and Counselling
0749 Policy, Planning and Support Services",Unknown,121.48,,,,,,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
013,Education,"0701 Pre-Primary and Primary Education
0702 Secondary Education
0704 Higher Education
0705 Skills Development
0706 Quality and Standards
0707 Physical Education and Sports
0710 Special Needs Education
0711 Guidance and Counselling
0749 Policy, Planning and Support Services",Unknown,121.48,,,,,,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
013,Education,"0701 Pre-Primary and Primary Education
0702 Secondary Education
0704 Higher Education
0705 Skills Development
0706 Quality and Standards
0707 Physical Education and Sports
0710 Special Needs Education
0711 Guidance and Counselling
0749 Policy, Planning and Support Services",Unknown,121.48,,,,,,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
013,Education,Programme 0701 Pre-Primary and Primary Education,Unknown,121.48,,,,,,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
013,Education,Programme 0701 Pre-Primary and Primary Education,Unknown,121.48,,,,,,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
013,Education,"Class: Outputs Provided
070101 Policies, laws, guidelines, plans and strategies
070102 Instructional Materials for Primary Schools
070103 Monitoring and Supervision of Primary Schools",Unknown,46.36,,,,,,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
013,Education,"Class: Outputs Provided
070101 Policies, laws, guidelines, plans and strategies
070102 Instructional Materials for Primary Schools
070103 Monitoring and Supervision of Primary Schools",Unknown,46.36,,,,,,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
013,Education,"Class: Outputs Funded
070153 Primary Teacher Development (PTC's)",Unknown,5.05,,,,,,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
013,Education,"Class: Capital Purchases
070172 Government Buildings and Administrative
Infrastructure
070176 Purchase of Office and ICT Equipment, including
Software
070177 Purchase of Specialised Machinery and Equipment
070180 Classroom construction and rehabilitation (Primary)",Unknown,70.07,,,,,,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
013,Education,Programme 0702 Secondary Education,Unknown,13.44,,,,,,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
013,Education,Programme 0702 Secondary Education,Unknown,13.44,,,,,,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
013,Education,"Class: Outputs Provided
070201 Policies, laws, guidelines plans and strategies
070202 Instructional Materials for Secondary Schools
070203 Monitoring and Supervision of Secondary Schools
070204 Training of Secondary Teachers
070205 Monitoring USE Placements in Private Schools",Unknown,6.34,,,,,,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
013,Education,"Class: Outputs Provided
070201 Policies, laws, guidelines plans and strategies
070202 Instructional Materials for Secondary Schools
070203 Monitoring and Supervision of Secondary Schools
070204 Training of Secondary Teachers
070205 Monitoring USE Placements in Private Schools",Unknown,6.34,,,,,,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
013,Education,"Class: Capital Purchases
070276 Purchase of Office and ICT Equipment, including
Software
070280 Classroom construction and rehabilitation
(Secondary)",Unknown,7.05,,,,,,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
013,Education,Programme 0704 Higher Education,Unknown,122.17,,,,,,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
013,Education,"Class: Outputs Provided
070401 Policies, guidelines to universities and other tertiary
institutions
070402 Operational Support for Public Universities",Unknown,16.06,,,,,,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
